;; GF7/MUX RSR
;;
;; Converted from GF-7-DLC RSR.xls
;;
;; datasets: wavelength, RSR
;;
;; BAND MS1
818	0.006
819	0.006
820	0.006
821	0.006
822	0.006
823	0.006
824	0.006
825	0.006
826	0.006
827	0.006
828	0.006
829	0.006
830	0.006
831	0.006
832	0.006
833	0.006
834	0.006
835	0.006
836	0.006
837	0.006
838	0.006
839	0.005
840	0.005
841	0.005
842	0.005
843	0.006
844	0.006
845	0.006
846	0.006
847	0.006
848	0.005
849	0.005
850	0.005
851	0.005
852	0.005
853	0.005
854	0.005
855	0.005
856	0.005
857	0.005
858	0.005
859	0.005
860	0.005
861	0.005
862	0.005
863	0.004
864	0.004
865	0.004
866	0.004
867	0.004
868	0.004
869	0.004
870	0.004
871	0.004
872	0.004
873	0.004
874	0.004
875	0.004
876	0.004
877	0.004
878	0.004
879	0.004
880	0.004
881	0.003
882	0.003
883	0.003
884	0.003
885	0.003
886	0.003
887	0.003
888	0.003
889	0.003
890	0.003
891	0.003
892	0.003
893	0.002
894	0.002
895	0.002
896	0.002
897	0.002
898	0.002
899	0.002
900	0.002
901	0.002
902	0.002
903	0.002
904	0.001
905	0.001
906	0.001
907	0.001
908	0.001
909	0.001
910	0.001
911	0.001
912	0.001
913	0.001
914	0.001
915	0.001
916	0.001
917	0.001
918	0.001
919	0.001
920	0.001
921	0.001
922	0.001
923	0.001
924	0.001
925	0.001
926	0.001
927	0.001
928	0.001
929	0.001
930	0.001
931	0.001
932	0.001
933	0.001
934	0.001
935	0.001
936	0.001
937	0.001
938	0.001
939	0.001
940	0.001
941	0.001
942	0.001
943	0.001
944	0.001
945	0.001
946	0
947	0
948	0
949	0
950	0
951	0
952	0
953	0
954	0
955	0
956	0
957	0
958	0
959	0
960	0
961	0
962	0
963	0
964	0
965	0
966	0
967	0
968	0
969	0
970	0
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	0
984	0
985	0
986	0
987	0
988	0
989	0
990	0
991	0
992	0
993	0
994	0
995	0
996	0
997	0
998	0
999	0
1000	0
;; BAND MS2
350	0.009
351	0.008
352	0.008
353	0.007
354	0.007
355	0.007
356	0.006
357	0.006
358	0.006
359	0.006
360	0.006
361	0.005
362	0.005
363	0.005
364	0.005
365	0.005
366	0.005
367	0.004
368	0.004
369	0.004
370	0.003
371	0.003
372	0.003
373	0.003
374	0.003
375	0.003
376	0.003
377	0.003
378	0.002
379	0.002
380	0.002
381	0.002
382	0.002
383	0.002
384	0.002
385	0.002
386	0.002
387	0.002
388	0.002
389	0.002
390	0.002
